subject condition group cat trial_type trial block resp corr_resp hit RT fileinfo schedule cat_diff studied
6 BI passive 1 training 78 3 tyfe tyfe 1 1119 Fb1_1211.png blocked same_cat NA 
6 BI passive 1 training 79 3 tyfe tyfe 1 877 Fb1_1211.png blocked same_cat NA 
6 BI passive 1 training 80 3 tyfe tyfe 1 907 Fb1_1221.png blocked same_cat NA 
6 BI passive 1 training 81 3 beme beme 1 791 Fb1_1312.png blocked diff_cat NA 
6 BI passive 1 training 82 3 beme beme 1 1018 Fb1_1322.png blocked same_cat NA 
6 BI passive 1 training 83 3 vune vune 1 906 Fb1_1111.png blocked diff_cat NA 
6 BI passive 1 training 84 3 vune vune 1 1454 Fb1_1122.png blocked same_cat NA 
6 BI passive 1 training 85 3 beme beme 1 996 Fb1_1312.png blocked diff_cat NA 
6 BI passive 1 training 86 3 beme beme 1 977 Fb1_1322.png blocked same_cat NA 
6 BI passive 1 training 87 3 beme beme 1 997 Fb1_1311.png blocked same_cat NA 
6 BI passive 1 training 88 3 beme beme 1 1036 Fb1_1311.png blocked same_cat NA 
6 BI passive 1 training 89 3 vune vune 1 1280 Fb1_1112.png blocked diff_cat NA 
6 BI passive 1 training 90 3 vune vune 1 793 Fb1_1113.png blocked same_cat NA 
6 BI passive 1 training 91 3 vune vune 1 1181 Fb1_1111.png blocked same_cat NA 
6 BI passive 1 training 92 3 tyfe tyfe 1 1606 Fb1_1222.png blocked diff_cat NA 
6 BI passive 1 training 93 3 tyfe tyfe 1 1294 Fb1_1222.png blocked same_cat NA 
6 BI passive 1 training 94 3 tyfe tyfe 1 794 Fb1_1211.png blocked same_cat NA 
6 BI passive 1 training 95 3 tyfe tyfe 1 1106 Fb1_1212.png blocked same_cat NA 
6 BI passive 1 test 0 0 tyfe tyfe 1 2723 Fb1_2222.png blocked NA novel 
6 BI passive 1 test 1 0 beme beme 1 1804 Fb1_1322.png blocked diff_cat studied 
6 BI passive 1 test 2 0 vune vune 1 995 Fb1_2113.png blocked diff_cat novel 
6 BI passive 1 test 3 0 beme beme 1 1052 Fb1_2311.png blocked diff_cat novel 
6 BI passive 1 test 4 0 tyfe tyfe 1 669 Fb1_1223.png blocked diff_cat novel 
6 BI passive 1 test 5 0 beme beme 1 1180 Fb1_2322.png blocked diff_cat novel 
6 BI passive 1 test 6 0 beme beme 1 886 Fb1_1311.png blocked same_cat studied 
6 BI passive 1 test 7 0 tyfe tyfe 1 948 Fb1_1211.png blocked diff_cat studied 
6 BI passive 1 test 8 0 beme beme 1 684 Fb1_2323.png blocked diff_cat novel 
6 BI passive 1 test 9 0 tyfe tyfe 1 1076 Fb1_2223.png blocked diff_cat novel 
6 BI passive 1 test 10 0 vune vune 1 1150 Fb1_2123.png blocked diff_cat novel 
6 BI passive 1 test 11 0 tyfe tyfe 1 1157 Fb1_1213.png blocked diff_cat studied 
6 BI passive 1 test 12 0 vune vune 1 887 Fb1_2111.png blocked diff_cat novel 
6 BI passive 1 test 13 0 beme beme 1 1239 Fb1_1323.png blocked diff_cat novel 
6 BI passive 1 test 14 0 beme beme 1 1251 Fb1_2321.png blocked same_cat novel 
6 BI passive 1 test 15 0 vune vune 1 715 Fb1_2121.png blocked diff_cat novel 
6 BI passive 1 test 16 0 vune vune 1 732 Fb1_1121.png blocked same_cat studied 
6 BI passive 1 test 17 0 vune vune 1 671 Fb1_1122.png blocked same_cat studied 
6 BI passive 1 test 18 0 beme beme 1 857 Fb1_1313.png blocked diff_cat studied 
6 BI passive 1 test 19 0 beme beme 1 1001 Fb1_2312.png blocked same_cat novel 
6 BI passive 1 test 20 0 tyfe tyfe 1 685 Fb1_2211.png blocked diff_cat novel 
6 BI passive 1 test 21 0 vune vune 1 1256 Fb1_1123.png blocked diff_cat novel 
6 BI passive 1 test 22 0 tyfe tyfe 1 865 Fb1_2212.png blocked diff_cat novel 
6 BI passive 1 test 23 0 vune vune 1 712 Fb1_2112.png blocked diff_cat novel 
6 BI passive 1 test 24 0 beme beme 1 843 Fb1_1321.png blocked diff_cat studied 
6 BI passive 1 test 25 0 vune vune 1 1030 Fb1_1112.png blocked diff_cat studied 
6 BI passive 1 test 26 0 tyfe tyfe 1 858 Fb1_2213.png blocked diff_cat novel 
6 BI passive 1 test 27 0 vune vune 1 946 Fb1_2122.png blocked diff_cat novel 
6 BI passive 1 test 28 0 beme beme 1 773 Fb1_1312.png blocked diff_cat studied 
6 BI passive 1 test 29 0 tyfe tyfe 1 855 Fb1_1212.png blocked diff_cat studied 
6 BI passive 1 test 30 0 vune vune 1 1296 Fb1_1111.png blocked diff_cat studied 
6 BI passive 1 test 31 0 beme beme 1 850 Fb1_2313.png blocked diff_cat novel 
6 BI passive 1 test 32 0 tyfe tyfe 1 1183 Fb1_1222.png blocked diff_cat studied 
6 BI passive 1 test 33 0 vune vune 1 1172 Fb1_1113.png blocked diff_cat studied 
6 BI passive 1 test 34 0 tyfe tyfe 1 1193 Fb1_2221.png blocked diff_cat novel 
6 BI passive 1 test 35 0 tyfe tyfe 1 773 Fb1_1221.png blocked same_cat studied 
6 BI passive 1 training 0 0 zade zade 1 1156 Fc1_1322.png interleaved NA NA 
6 BI passive 1 training 1 0 kipe kipe 1 1264 Fc1_1113.png interleaved diff_cat NA 
6 BI passive 1 training 2 0 coge coge 1 804 Fc1_1221.png interleaved diff_cat NA 
6 BI passive 1 training 3 0 coge coge 1 753 Fc1_1211.png interleaved same_cat NA 
6 BI passive 1 training 4 0 coge coge 1 914 Fc1_1222.png interleaved same_cat NA 
6 BI passive 1 training 5 0 zade zade 1 1755 Fc1_1311.png interleaved diff_cat NA 
6 BI passive 1 training 6 0 kipe kipe 1 1041 Fc1_1121.png interleaved diff_cat NA 
6 BI passive 1 training 7 0 zade zade 1 1039 Fc1_1321.png interleaved diff_cat NA 
6 BI passive 1 training 8 0 kipe kipe 1 1272 Fc1_1111.png interleaved diff_cat NA 
6 BI passive 1 training 9 0 zade zade 1 1486 Fc1_1321.png interleaved diff_cat NA 
6 BI passive 1 training 10 0 coge coge 1 772 Fc1_1211.png interleaved diff_cat NA 
6 BI passive 1 training 11 0 zade zade 1 985 Fc1_1321.png interleaved diff_cat NA 
6 BI passive 1 training 12 0 zade zade 1 1152 Fc1_1312.png interleaved same_cat NA 
6 BI passive 1 training 13 0 kipe kipe 1 861 Fc1_1121.png interleaved diff_cat NA 
6 BI passive 1 training 14 0 zade zade 1 1223 Fc1_1312.png interleaved diff_cat NA 
6 BI passive 1 training 15 0 kipe kipe 1 905 Fc1_1122.png interleaved diff_cat NA 
6 BI passive 1 training 16 0 coge coge 1 1090 Fc1_1213.png interleaved diff_cat NA 
6 BI passive 1 training 17 0 zade zade 1 1019 Fc1_1322.png interleaved diff_cat NA 
6 BI passive 1 training 18 0 kipe kipe 1 1150 Fc1_1112.png interleaved diff_cat NA 
6 BI passive 1 training 19 0 kipe kipe 1 886 Fc1_1122.png interleaved same_cat NA 
6 BI passive 1 training 20 0 coge coge 1 1208 Fc1_1222.png interleaved diff_cat NA 
6 BI passive 1 training 21 0 kipe kipe 1 897 Fc1_1112.png interleaved diff_cat NA 
6 BI passive 1 training 22 0 kipe kipe 1 1415 Fc1_1122.png interleaved same_cat NA 
6 BI passive 1 training 23 0 zade zade 1 1016 Fc1_1312.png interleaved diff_cat NA 
6 BI passive 1 training 24 1 zade zade 1 1038 Fc1_1322.png interleaved NA NA 
6 BI passive 1 training 25 1 kipe kipe 1 996 Fc1_1113.png interleaved diff_cat NA 
6 BI passive 1 training 26 1 coge coge 1 834 Fc1_1221.png interleaved diff_cat NA 
6 BI passive 1 training 27 1 coge coge 1 1352 Fc1_1211.png interleaved same_cat NA 
6 BI passive 1 training 28 1 coge coge 1 1324 Fc1_1222.png interleaved same_cat NA 
6 BI passive 1 training 29 1 zade zade 1 1058 Fc1_1311.png interleaved diff_cat NA 
6 BI passive 1 training 30 1 kipe kipe 1 712 Fc1_1121.png interleaved diff_cat NA 
6 BI passive 1 training 31 1 zade zade 1 1089 Fc1_1321.png interleaved diff_cat NA 
6 BI passive 1 training 32 1 kipe kipe 1 1274 Fc1_1111.png interleaved diff_cat NA 
6 BI passive 1 training 33 1 zade zade 1 814 Fc1_1321.png interleaved diff_cat NA 
6 BI passive 1 training 34 1 coge coge 1 1017 Fc1_1211.png interleaved diff_cat NA 
6 BI passive 1 training 35 1 zade zade 1 762 Fc1_1321.png interleaved diff_cat NA 
6 BI passive 1 training 36 1 zade zade 1 1099 Fc1_1312.png interleaved same_cat NA 
6 BI passive 1 training 37 1 kipe kipe 1 1118 Fc1_1121.png interleaved diff_cat NA 
6 BI passive 1 training 38 1 zade zade 1 1038 Fc1_1312.png interleaved diff_cat NA 
6 BI passive 1 training 39 1 kipe kipe 1 1128 Fc1_1122.png interleaved diff_cat NA 
6 BI passive 1 training 40 1 coge coge 1 1120 Fc1_1213.png interleaved diff_cat NA 
6 BI passive 1 training 41 1 zade zade 1 1021 Fc1_1322.png interleaved diff_cat NA 
6 BI passive 1 training 42 1 kipe kipe 1 734 Fc1_1112.png interleaved diff_cat NA 
6 BI passive 1 training 43 1 kipe kipe 1 863 Fc1_1122.png interleaved same_cat NA 
6 BI passive 1 training 44 1 coge coge 1 958 Fc1_1222.png interleaved diff_cat NA 
6 BI passive 1 training 45 1 kipe kipe 1 1283 Fc1_1112.png interleaved diff_cat NA 
6 BI passive 1 training 46 1 kipe kipe 1 1216 Fc1_1122.png interleaved same_cat NA 
6 BI passive 1 training 47 1 zade zade 1 1669 Fc1_1312.png interleaved diff_cat NA 
6 BI passive 1 training 48 2 zade zade 1 1008 Fc1_1322.png interleaved NA NA 
6 BI passive 1 training 49 2 kipe kipe 1 1110 Fc1_1113.png interleaved diff_cat NA 
6 BI passive 1 training 50 2 coge coge 1 816 Fc1_1221.png interleaved diff_cat NA 
6 BI passive 1 training 51 2 coge coge 1 1607 Fc1_1211.png interleaved same_cat NA 
6 BI passive 1 training 52 2 coge coge 1 1328 Fc1_1222.png interleaved same_cat NA 
6 BI passive 1 training 53 2 zade zade 1 969 Fc1_1311.png interleaved diff_cat NA 
6 BI passive 1 training 54 2 kipe kipe 1 956 Fc1_1121.png interleaved diff_cat NA 
6 BI passive 1 training 55 2 zade zade 1 1392 Fc1_1321.png interleaved diff_cat NA 
6 BI passive 1 training 56 2 kipe kipe 1 1313 Fc1_1111.png interleaved diff_cat NA 
6 BI passive 1 training 57 2 zade zade 1 1010 Fc1_1321.png interleaved diff_cat NA 
6 BI passive 1 training 58 2 coge coge 1 1147 Fc1_1211.png interleaved diff_cat NA 
6 BI passive 1 training 59 2 zade zade 1 1015 Fc1_1321.png interleaved diff_cat NA 
6 BI passive 1 training 60 2 zade zade 1 713 Fc1_1312.png interleaved same_cat NA 
6 BI passive 1 training 61 2 kipe kipe 1 827 Fc1_1121.png interleaved diff_cat NA 
6 BI passive 1 training 62 2 zade zade 1 1535 Fc1_1312.png interleaved diff_cat NA 
6 BI passive 1 training 63 2 kipe kipe 1 680 Fc1_1122.png interleaved diff_cat NA 
6 BI passive 1 training 64 2 coge coge 1 1598 Fc1_1213.png interleaved diff_cat NA 
6 BI passive 1 training 65 2 zade zade 1 725 Fc1_1322.png interleaved diff_cat NA 
6 BI passive 1 training 66 2 kipe kipe 1 885 Fc1_1112.png interleaved diff_cat NA 
6 BI passive 1 training 67 2 kipe kipe 1 979 Fc1_1122.png interleaved same_cat NA 
6 BI passive 1 training 68 2 coge coge 1 1044 Fc1_1222.png interleaved diff_cat NA 
6 BI passive 1 training 69 2 kipe kipe 1 985 Fc1_1112.png interleaved diff_cat NA 
6 BI passive 1 training 70 2 kipe kipe 1 875 Fc1_1122.png interleaved same_cat NA 
6 BI passive 1 training 71 2 zade zade 1 918 Fc1_1312.png interleaved diff_cat NA 
6 BI passive 1 training 72 3 zade zade 1 856 Fc1_1322.png interleaved NA NA 
6 BI passive 1 training 73 3 kipe kipe 1 774 Fc1_1113.png interleaved diff_cat NA 
6 BI passive 1 training 74 3 coge coge 1 1171 Fc1_1221.png interleaved diff_cat NA 
6 BI passive 1 training 75 3 coge coge 1 894 Fc1_1211.png interleaved same_cat NA 
6 BI passive 1 training 76 3 coge coge 1 886 Fc1_1222.png interleaved same_cat NA 
6 BI passive 1 training 77 3 zade zade 1 867 Fc1_1311.png interleaved diff_cat NA 
6 BI passive 1 training 78 3 kipe kipe 1 884 Fc1_1121.png interleaved diff_cat NA 
6 BI passive 1 training 79 3 zade zade 1 1179 Fc1_1321.png interleaved diff_cat NA 
6 BI passive 1 training 80 3 kipe kipe 1 1354 Fc1_1111.png interleaved diff_cat NA 
6 BI passive 1 training 81 3 zade zade 1 958 Fc1_1321.png interleaved diff_cat NA 
6 BI passive 1 training 82 3 coge coge 1 987 Fc1_1211.png interleaved diff_cat NA 
6 BI passive 1 training 83 3 zade zade 1 1367 Fc1_1321.png interleaved diff_cat NA 
6 BI passive 1 training 84 3 zade zade 1 928 Fc1_1312.png interleaved same_cat NA 
6 BI passive 1 training 85 3 kipe kipe 1 782 Fc1_1121.png interleaved diff_cat NA 
6 BI passive 1 training 86 3 zade zade 1 1399 Fc1_1312.png interleaved diff_cat NA 
6 BI passive 1 training 87 3 kipe kipe 1 1469 Fc1_1122.png interleaved diff_cat NA 
6 BI passive 1 training 88 3 coge coge 1 1094 Fc1_1213.png interleaved diff_cat NA 
6 BI passive 1 training 89 3 zade zade 1 1066 Fc1_1322.png interleaved diff_cat NA 
6 BI passive 1 training 90 3 kipe kipe 1 1070 Fc1_1112.png interleaved diff_cat NA 
6 BI passive 1 training 91 3 kipe kipe 1 934 Fc1_1122.png interleaved same_cat NA 
6 BI passive 1 training 92 3 coge coge 1 918 Fc1_1222.png interleaved diff_cat NA 
6 BI passive 1 training 93 3 kipe kipe 1 874 Fc1_1112.png interleaved diff_cat NA 
6 BI passive 1 training 94 3 kipe kipe 1 773 Fc1_1122.png interleaved same_cat NA 
6 BI passive 1 training 95 3 zade zade 1 1181 Fc1_1312.png interleaved diff_cat NA 
6 BI passive 1 test 0 0 kipe kipe 1 846 Fc1_2123.png interleaved NA novel 
6 BI passive 1 test 1 0 zade zade 1 813 Fc1_2322.png interleaved diff_cat novel 
6 BI passive 1 test 2 0 zade zade 1 1011 Fc1_2313.png interleaved same_cat novel 
6 BI passive 1 test 3 0 coge coge 1 1040 Fc1_2212.png interleaved diff_cat novel 
6 BI passive 1 test 4 0 coge coge 1 1110 Fc1_2223.png interleaved same_cat novel 
6 BI passive 1 test 5 0 coge coge 1 1459 Fc1_1221.png interleaved same_cat studied 
6 BI passive 1 test 6 0 kipe kipe 1 1058 Fc1_2121.png interleaved diff_cat novel 
6 BI passive 1 test 7 0 coge coge 1 924 Fc1_1223.png interleaved diff_cat novel 
6 BI passive 1 test 8 0 zade zade 1 629 Fc1_2311.png interleaved diff_cat novel 
6 BI passive 1 test 9 0 kipe kipe 1 1067 Fc1_2122.png interleaved diff_cat novel 
6 BI passive 1 test 10 0 zade zade 1 1438 Fc1_1312.png interleaved diff_cat studied 
6 BI passive 1 test 11 0 coge coge 1 784 Fc1_1212.png interleaved diff_cat studied 
6 BI passive 1 test 12 0 kipe kipe 1 1168 Fc1_1121.png interleaved diff_cat studied 
6 BI passive 1 test 13 0 kipe kipe 1 1310 Fc1_1122.png interleaved same_cat studied 
6 BI passive 1 test 14 0 zade zade 1 928 Fc1_1323.png interleaved diff_cat novel 
6 BI passive 1 test 15 0 kipe kipe 1 762 Fc1_2112.png interleaved diff_cat novel 
6 BI passive 1 test 16 0 coge coge 1 3632 Fc1_1213.png interleaved diff_cat studied 
6 BI passive 1 test 17 0 coge coge 1 812 Fc1_2222.png interleaved same_cat novel 
6 BI passive 1 test 18 0 zade zade 1 746 Fc1_1313.png interleaved diff_cat studied 
6 BI passive 1 test 19 0 zade zade 1 650 Fc1_1322.png interleaved same_cat studied 
6 BI passive 1 test 20 0 kipe kipe 1 917 Fc1_1123.png interleaved diff_cat novel 
6 BI passive 1 test 21 0 kipe kipe 1 865 Fc1_1111.png interleaved same_cat studied 
6 BI passive 1 test 22 0 coge coge 1 982 Fc1_2221.png interleaved diff_cat novel 
6 BI passive 1 test 23 0 kipe kipe 1 865 Fc1_2113.png interleaved diff_cat novel 
6 BI passive 1 test 24 0 coge coge 1 1122 Fc1_2213.png interleaved diff_cat novel 
6 BI passive 1 test 25 0 kipe kipe 1 1107 Fc1_1112.png interleaved diff_cat studied 
6 BI passive 1 test 26 0 kipe kipe 1 895 Fc1_1113.png interleaved same_cat studied 
6 BI passive 1 test 27 0 zade zade 1 884 Fc1_1311.png interleaved diff_cat studied 
6 BI passive 1 test 28 0 coge coge 1 784 Fc1_1211.png interleaved diff_cat studied 
6 BI passive 1 test 29 0 coge coge 1 894 Fc1_2211.png interleaved same_cat novel 
6 BI passive 1 test 30 0 zade zade 1 1284 Fc1_1321.png interleaved diff_cat studied 
6 BI passive 1 test 31 0 zade zade 1 774 Fc1_2323.png interleaved same_cat novel 
6 BI passive 1 test 32 0 zade zade 1 1059 Fc1_2312.png interleaved same_cat novel 
6 BI passive 1 test 33 0 coge coge 1 492 Fc1_1222.png interleaved diff_cat studied 
6 BI passive 1 test 34 0 kipe kipe 1 832 Fc1_2111.png interleaved diff_cat novel 
6 BI passive 1 test 35 0 zade zade 1 949 Fc1_2321.png interleaved diff_cat novel 
60 IB active 1 training 0 0 zade kipe 0 2968 Fb1_1111.png interleaved NA NA 
60 IB active 1 training 1 0 kipe vune 0 850 Fb1_1213.png interleaved diff_cat NA 
60 IB active 1 training 2 0 zade kipe 0 1799 Fb1_1122.png interleaved diff_cat NA 
60 IB active 1 training 3 0 vune kipe 0 1833 Fb1_1121.png interleaved same_cat NA 
60 IB active 1 training 4 0 kipe zade 0 755 Fb1_1312.png interleaved diff_cat NA 
60 IB active 1 training 5 0 zade vune 0 715 Fb1_1213.png interleaved diff_cat NA 
60 IB active 1 training 6 0 vune vune 1 850 Fb1_1221.png interleaved same_cat NA 
60 IB active 1 training 7 0 vune vune 1 1134 Fb1_1222.png interleaved same_cat NA 
60 IB active 1 training 8 0 kipe zade 0 1233 Fb1_1311.png interleaved diff_cat NA 
60 IB active 1 training 9 0 zade kipe 0 828 Fb1_1111.png interleaved diff_cat NA 
60 IB active 1 training 10 0 zade zade 1 1167 Fb1_1322.png interleaved diff_cat NA 
60 IB active 1 training 11 0 vune vune 1 2451 Fb1_1212.png interleaved diff_cat NA 
60 IB active 1 training 12 0 kipe kipe 1 3321 Fb1_1111.png interleaved diff_cat NA 
60 IB active 1 training 13 0 vune vune 1 1188 Fb1_1211.png interleaved diff_cat NA 
60 IB active 1 training 14 0 zade zade 1 715 Fb1_1322.png interleaved diff_cat NA 
60 IB active 1 training 15 0 kipe kipe 1 835 Fb1_1112.png interleaved diff_cat NA 
60 IB active 1 training 16 0 vune kipe 0 2601 Fb1_1113.png interleaved same_cat NA 
60 IB active 1 training 17 0 vune vune 1 1022 Fb1_1213.png interleaved diff_cat NA 
60 IB active 1 training 18 0 kipe kipe 1 1257 Fb1_1113.png interleaved diff_cat NA 
60 IB active 1 training 19 0 kipe vune 0 1609 Fb1_1222.png interleaved diff_cat NA 
60 IB active 1 training 20 0 vune kipe 0 1061 Fb1_1112.png interleaved diff_cat NA 
60 IB active 1 training 21 0 kipe kipe 1 613 Fb1_1122.png interleaved same_cat NA 
60 IB active 1 training 22 0 vune vune 1 1091 Fb1_1222.png interleaved diff_cat NA 
60 IB active 1 training 23 0 zade zade 1 686 Fb1_1312.png interleaved diff_cat NA 
60 IB active 1 training 24 1 vune kipe 0 1527 Fb1_1111.png interleaved NA NA 
60 IB active 1 training 25 1 vune vune 1 952 Fb1_1213.png interleaved diff_cat NA 
60 IB active 1 training 26 1 kipe kipe 1 2734 Fb1_1122.png interleaved diff_cat NA 
60 IB active 1 training 27 1 kipe kipe 1 582 Fb1_1121.png interleaved same_cat NA 
60 IB active 1 training 28 1 zade zade 1 1066 Fb1_1312.png interleaved diff_cat NA 
60 IB active 1 training 29 1 kipe vune 0 2405 Fb1_1213.png interleaved diff_cat NA 
60 IB active 1 training 30 1 kipe vune 0 1727 Fb1_1221.png interleaved same_cat NA 
60 IB active 1 training 31 1 vune vune 1 924 Fb1_1222.png interleaved same_cat NA 
60 IB active 1 training 32 1 zade zade 1 1423 Fb1_1311.png interleaved diff_cat NA 
60 IB active 1 training 33 1 kipe kipe 1 1427 Fb1_1111.png interleaved diff_cat NA 
60 IB active 1 training 34 1 zade zade 1 798 Fb1_1322.png interleaved diff_cat NA 
60 IB active 1 training 35 1 vune vune 1 812 Fb1_1212.png interleaved diff_cat NA 
60 IB active 1 training 36 1 kipe kipe 1 624 Fb1_1111.png interleaved diff_cat NA 
60 IB active 1 training 37 1 vune vune 1 932 Fb1_1211.png interleaved diff_cat NA 
60 IB active 1 training 38 1 zade zade 1 893 Fb1_1322.png interleaved diff_cat NA 
60 IB active 1 training 39 1 kipe kipe 1 1927 Fb1_1112.png interleaved diff_cat NA 
60 IB active 1 training 40 1 kipe kipe 1 663 Fb1_1113.png interleaved same_cat NA 
60 IB active 1 training 41 1 vune vune 1 880 Fb1_1213.png interleaved diff_cat NA 
60 IB active 1 training 42 1 kipe kipe 1 1506 Fb1_1113.png interleaved diff_cat NA 
60 IB active 1 training 43 1 vune vune 1 770 Fb1_1222.png interleaved diff_cat NA 
60 IB active 1 training 44 1 kipe kipe 1 1649 Fb1_1112.png interleaved diff_cat NA 
60 IB active 1 training 45 1 kipe kipe 1 1030 Fb1_1122.png interleaved same_cat NA 
60 IB active 1 training 46 1 vune vune 1 685 Fb1_1222.png interleaved diff_cat NA 
60 IB active 1 training 47 1 zade zade 1 643 Fb1_1312.png interleaved diff_cat NA 
60 IB active 1 training 48 2 kipe kipe 1 1028 Fb1_1111.png interleaved NA NA 
60 IB active 1 training 49 2 vune vune 1 452 Fb1_1213.png interleaved diff_cat NA 
60 IB active 1 training 50 2 kipe kipe 1 634 Fb1_1122.png interleaved diff_cat NA 
60 IB active 1 training 51 2 kipe kipe 1 982 Fb1_1121.png interleaved same_cat NA 
60 IB active 1 training 52 2 zade zade 1 859 Fb1_1312.png interleaved diff_cat NA 
60 IB active 1 training 53 2 vune vune 1 800 Fb1_1213.png interleaved diff_cat NA 
60 IB active 1 training 54 2 vune vune 1 605 Fb1_1221.png interleaved same_cat NA 
60 IB active 1 training 55 2 vune vune 1 582 Fb1_1222.png interleaved same_cat NA 
60 IB active 1 training 56 2 zade zade 1 728 Fb1_1311.png interleaved diff_cat NA 
